,Name,Year,NOC,Sport,Sex,isHost,TeamNum,AvgGoldRate,AvgMedalRate,LastMedal,Medal,gold,total_medal
217577,Federico Fernandez,2028,MEX,EDR,M,0,5,0.0,0.0,No medal,No medal,0,0
217578,Federico Fernandez,2028,MEX,EDR,M,0,5,0.0,0.0,No medal,No medal,0,0
217579,Andres Azcarraga,2028,MEX,EDR,M,0,5,0.0,0.0,No medal,No medal,0,0
217580,de Alejandro,2028,MEX,SWM,M,0,6,0.0,0.0,No medal,No medal,0,0
217581,de Alejandro,2028,MEX,SWM,M,0,6,0.0,0.0,No medal,No medal,0,0
217582,Celia Pulido,2028,MEX,SWM,F,0,6,0.0,0.0,No medal,No medal,0,0
217583,Jorge Iga,2028,MEX,SWM,M,0,6,0.0,0.0,No medal,No medal,0,0
217584,Jorge Iga,2028,MEX,SWM,M,0,6,0.0,0.0,No medal,No medal,0,0
217585,Gabriel Castano,2028,MEX,SWM,M,0,6,0.0,0.0,No medal,No medal,0,0
217586,Alexa Moreno,2028,MEX,GAR,F,0,18,0.0,0.0,No medal,No medal,0,0
217587,Alexa Moreno,2028,MEX,GAR,F,0,18,0.0,0.0,No medal,No medal,0,0
217588,Alexa Moreno,2028,MEX,GAR,F,0,18,0.0,0.0,No medal,No medal,0,0
217589,Alexa Moreno,2028,MEX,GAR,F,0,18,0.0,0.0,No medal,No medal,0,0
217590,Alexa Moreno,2028,MEX,GAR,F,0,18,0.0,0.0,No medal,No medal,0,0
217591,Alexa Moreno,2028,MEX,GAR,F,0,18,0.0,0.0,No medal,No medal,0,0
217592,Ahtziri Sandoval,2028,MEX,GAR,F,0,18,0.0,0.0,No medal,No medal,0,0
217593,Ahtziri Sandoval,2028,MEX,GAR,F,0,18,0.0,0.0,No medal,No medal,0,0
217594,Ahtziri Sandoval,2028,MEX,GAR,F,0,18,0.0,0.0,No medal,No medal,0,0
217595,Ahtziri Sandoval,2028,MEX,GAR,F,0,18,0.0,0.0,No medal,No medal,0,0
217596,Ahtziri Sandoval,2028,MEX,GAR,F,0,18,0.0,0.0,No medal,No medal,0,0
217597,Ahtziri Sandoval,2028,MEX,GAR,F,0,18,0.0,0.0,No medal,No medal,0,0
217598,Natalia Escalera,2028,MEX,GAR,F,0,18,0.0,0.0,No medal,No medal,0,0
217599,Natalia Escalera,2028,MEX,GAR,F,0,18,0.0,0.0,No medal,No medal,0,0
217600,Natalia Escalera,2028,MEX,GAR,F,0,18,0.0,0.0,No medal,No medal,0,0
217601,Natalia Escalera,2028,MEX,GAR,F,0,18,0.0,0.0,No medal,No medal,0,0
217602,Natalia Escalera,2028,MEX,GAR,F,0,18,0.0,0.0,No medal,No medal,0,0
217603,Natalia Escalera,2028,MEX,GAR,F,0,18,0.0,0.0,No medal,No medal,0,0
217604,Sofia Flores,2028,MEX,GRY,F,0,5,0.0,0.0,No medal,No medal,0,0
217605,Kimberly Salazar,2028,MEX,GRY,F,0,5,0.0,0.0,No medal,No medal,0,0
217606,Adirem Tejeda,2028,MEX,GRY,F,0,5,0.0,0.0,No medal,No medal,0,0
217607,Dalia Alcocer,2028,MEX,GRY,F,0,5,0.0,0.0,No medal,No medal,0,0
217608,Julia Gutierrez,2028,MEX,GRY,F,0,5,0.0,0.0,No medal,No medal,0,0
217609,Emiliano Hernandez,2028,MEX,MPN,M,0,4,0.0,0.0,No medal,No medal,0,0
217610,Duilio Carrillo,2028,MEX,MPN,M,0,4,0.0,0.0,No medal,No medal,0,0
217611,Mayan Oliver,2028,MEX,MPN,F,0,4,0.0,0.0,No medal,No medal,0,0
217612,Mariana Arceo,2028,MEX,MPN,F,0,4,0.0,0.0,No medal,No medal,0,0
217613,Carlos Sansores,2028,MEX,TKW,M,0,2,0.0,0.0,No medal,No medal,0,0
217614,Paola Souza,2028,MEX,TKW,F,0,2,0.0,0.0,No medal,No medal,0,0
217615,Alan Cleland,2028,MEX,SRF,M,0,1,0.0,0.0,No medal,No medal,0,0
217616,Alejandra Valencia,2028,MEX,ARC,F,0,14,0.0,0.21739130434782608,Bronze,No medal,0,0
217617,Alejandra Valencia,2028,MEX,ARC,F,0,14,0.0,0.21739130434782608,Bronze,Bronze,0,0
217618,Alejandra Valencia,2028,MEX,ARC,F,0,14,0.0,0.21739130434782608,Bronze,No medal,0,0
217619,Angela Ruiz,2028,MEX,ARC,F,0,14,0.0,0.21739130434782608,No medal,No medal,0,0
217620,Angela Ruiz,2028,MEX,ARC,F,0,14,0.0,0.21739130434782608,No medal,Bronze,0,0
217621,Matias Grande,2028,MEX,ARC,M,0,14,0.0,0.21739130434782608,No medal,No medal,0,0
217622,Matias Grande,2028,MEX,ARC,M,0,14,0.0,0.21739130434782608,No medal,No medal,0,0
217623,Matias Grande,2028,MEX,ARC,M,0,14,0.0,0.21739130434782608,No medal,No medal,0,0
217624,Carlos Rojas,2028,MEX,ARC,M,0,14,0.0,0.21739130434782608,No medal,No medal,0,0
217625,Carlos Rojas,2028,MEX,ARC,M,0,14,0.0,0.21739130434782608,No medal,No medal,0,0
217626,Bruno Martinez,2028,MEX,ARC,M,0,14,0.0,0.21739130434782608,No medal,No medal,0,0
217627,Bruno Martinez,2028,MEX,ARC,M,0,14,0.0,0.21739130434782608,No medal,No medal,0,0
217628,Ana Vazquez,2028,MEX,ARC,F,0,14,0.0,0.21739130434782608,No medal,No medal,0,0
217629,Ana Vazquez,2028,MEX,ARC,F,0,14,0.0,0.21739130434782608,No medal,Bronze,0,0
217630,Marcela Prieto,2028,MEX,CRD,F,0,1,0.0,0.0,No medal,No medal,0,0
217631,Ismael Ramirez,2028,MEX,SHO,M,0,9,0.0,0.0,No medal,No medal,0,0
217632,Ismael Ramirez,2028,MEX,SHO,M,0,9,0.0,0.0,No medal,No medal,0,0
217633,Gabriela Rodriguez,2028,MEX,SHO,F,0,9,0.0,0.0,No medal,No medal,0,0
217634,Alejandra Zavala,2028,MEX,SHO,F,0,9,0.0,0.0,No medal,No medal,0,0
217635,Alejandra Zavala,2028,MEX,SHO,F,0,9,0.0,0.0,No medal,No medal,0,0
217636,Carlos Quezada,2028,MEX,SHO,M,0,9,0.0,0.0,No medal,No medal,0,0
217637,Carlos Quezada,2028,MEX,SHO,M,0,9,0.0,0.0,No medal,No medal,0,0
217638,Alejandra Zumaya,2028,MEX,SHO,F,0,9,0.0,0.0,No medal,No medal,0,0
217639,Alejandra Zumaya,2028,MEX,SHO,F,0,9,0.0,0.0,No medal,No medal,0,0
217640,Sofia Reinoso,2028,MEX,CSL,F,0,2,0.0,0.0,No medal,No medal,0,0
217641,Sofia Reinoso,2028,MEX,CSL,F,0,2,0.0,0.0,No medal,No medal,0,0
217642,Beatriz Briones,2028,MEX,CSP,F,0,4,0.0,0.0,No medal,No medal,0,0
217643,Beatriz Briones,2028,MEX,CSP,F,0,4,0.0,0.0,No medal,No medal,0,0
217644,Karina Alanis,2028,MEX,CSP,F,0,4,0.0,0.0,No medal,No medal,0,0
217645,Karina Alanis,2028,MEX,CSP,F,0,4,0.0,0.0,No medal,No medal,0,0
217646,Paulo Strehlke,2028,MEX,OWS,M,0,2,0.0,0.0,No medal,No medal,0,0
217647,Martha Sandoval,2028,MEX,OWS,F,0,2,0.0,0.0,No medal,No medal,0,0
217648,Abraham Ancer,2028,MEX,GLF,M,0,4,0.0,0.0,No medal,No medal,0,0
217649,Gaby Lopez,2028,MEX,GLF,F,0,4,0.0,0.0,No medal,No medal,0,0
217650,Maria Fassi,2028,MEX,GLF,F,0,4,0.0,0.0,No medal,No medal,0,0
217651,Carlos Ortiz,2028,MEX,GLF,M,0,4,0.0,0.0,No medal,No medal,0,0
217652,Ramon Garrido,2028,MEX,BDM,M,0,1,0.0,0.0,No medal,No medal,0,0
217653,Paulina Martinez,2028,MEX,JUD,F,0,2,0.0,0.3333333333333333,No medal,No medal,0,0
217654,Prisca Awiti,2028,MEX,JUD,F,0,2,0.0,0.3333333333333333,No medal,Silver,0,0
217655,Janeth Gomez,2028,MEX,WLF,F,0,1,0.0,0.2,No medal,No medal,0,0
217656,Marcos Madrid,2028,MEX,TTE,M,0,2,0.0,0.0,No medal,No medal,0,0
217657,Arantxa Cossio,2028,MEX,TTE,F,0,2,0.0,0.0,No medal,No medal,0,0
217658,Guillermo Bravo,2028,MEX,WRF,M,0,2,0.0,0.0,No medal,No medal,0,0
217659,Klee Gomez,2028,MEX,WRF,M,0,2,0.0,0.0,No medal,No medal,0,0
217660,Victoria Velasco,2028,MEX,CTR,F,0,9,0.0,0.0,No medal,No medal,0,0
217661,Daniela Gaxiola,2028,MEX,CTR,F,0,9,0.0,0.0,No medal,No medal,0,0
217662,Daniela Gaxiola,2028,MEX,CTR,F,0,9,0.0,0.0,No medal,No medal,0,0
217663,Daniela Gaxiola,2028,MEX,CTR,F,0,9,0.0,0.0,No medal,No medal,0,0
217664,Yuli Verdugo,2028,MEX,CTR,F,0,9,0.0,0.0,No medal,No medal,0,0
217665,Yuli Verdugo,2028,MEX,CTR,F,0,9,0.0,0.0,No medal,No medal,0,0
217666,Yuli Verdugo,2028,MEX,CTR,F,0,9,0.0,0.0,No medal,No medal,0,0
217667,Jessica Salazar,2028,MEX,CTR,F,0,9,0.0,0.0,No medal,No medal,0,0
217668,Ricardo Pena,2028,MEX,CTR,M,0,9,0.0,0.0,No medal,No medal,0,0
217669,Zabdiel Gutierrez,2028,MEX,MTB,M,0,2,0.0,0.0,No medal,No medal,0,0
217670,Monserrath Rodriguez,2028,MEX,MTB,F,0,2,0.0,0.0,No medal,No medal,0,0
217671,Gibran Zea,2028,MEX,FEN,M,0,1,0.0,0.0,No medal,No medal,0,0
217672,Hachim Maaroufou,2028,COM,ATH,M,0,1,0.0,0.0,No medal,No medal,0,0
217673,Maesha Saadi,2028,COM,SWM,F,0,2,0.0,0.0,No medal,No medal,0,0
217674,Hadji Hassane,2028,COM,SWM,M,0,2,0.0,0.0,No medal,No medal,0,0
217675,Andy Barat,2028,COM,CSL,M,0,2,0.0,0.0,No medal,No medal,0,0
217676,Andy Barat,2028,COM,CSL,M,0,2,0.0,0.0,No medal,No medal,0,0
217677,Sajjad Sehen,2028,IRQ,JUD,M,0,1,0.0,0.0,No medal,No medal,0,0
217678,Yusur Rubaiawi,2028,IRQ,WLF,M,0,1,0.0,0.0,No medal,No medal,0,0
217679,Saadi Kumel,2028,IRQ,FBL,M,0,19,0.0,0.0,No medal,No medal,0,0
217680,Imam Josef,2028,IRQ,FBL,M,0,19,0.0,0.0,No medal,No medal,0,0
217681,Abdulameer Muntadher,2028,IRQ,FBL,M,0,19,0.0,0.0,No medal,No medal,0,0
217682,Mohammed Muntadher,2028,IRQ,FBL,M,0,19,0.0,0.0,No medal,No medal,0,0
217683,Tahseen Zaid,2028,IRQ,FBL,M,0,19,0.0,0.0,No medal,No medal,0,0
217684,Amer Hussein,2028,IRQ,FBL,M,0,19,0.0,0.0,No medal,No medal,0,0
217685,Lawend Hussein,2028,IRQ,FBL,M,0,19,0.0,0.0,No medal,No medal,0,0
217686,Jasim Ali,2028,IRQ,FBL,M,0,19,0.0,0.0,No medal,No medal,0,0
217687,Saad Karrar,2028,IRQ,FBL,M,0,19,0.0,0.0,No medal,No medal,0,0
217688,Mohammed Karrar,2028,IRQ,FBL,M,0,19,0.0,0.0,No medal,No medal,0,0
217689,Mohammed Nihad,2028,IRQ,FBL,M,0,19,0.0,0.0,No medal,No medal,0,0
217690,Saadoon Mustafa,2028,IRQ,FBL,M,0,19,0.0,0.0,No medal,No medal,0,0
217691,Amyn Youssef,2028,IRQ,FBL,M,0,19,0.0,0.0,No medal,No medal,0,0
217692,Ali Hussein,2028,IRQ,FBL,M,0,19,0.0,0.0,No medal,No medal,0,0
217693,Hasan Hussein,2028,IRQ,FBL,M,0,19,0.0,0.0,No medal,No medal,0,0
217694,Hasan Ahmed,2028,IRQ,FBL,M,0,19,0.0,0.0,No medal,No medal,0,0
217695,Natiq Suad,2028,IRQ,FBL,M,0,19,0.0,0.0,No medal,No medal,0,0
217696,Hussein Aymen,2028,IRQ,FBL,M,0,19,0.0,0.0,No medal,No medal,0,0
217697,Bayesh Ibrahim,2028,IRQ,FBL,M,0,19,0.0,0.0,No medal,No medal,0,0
217698,Hussein Yaseen,2028,IRQ,ATH,M,0,1,0.0,0.0,No medal,No medal,0,0
217699,Khaleel Al-zinkee,2028,IRQ,SWM,M,0,1,0.0,0.0,No medal,No medal,0,0
217700,Mohamed Ismail,2028,DJI,ATH,M,0,4,0.0,0.0,No medal,No medal,0,0
217701,Ibrahim Hassan,2028,DJI,ATH,M,0,4,0.0,0.0,No medal,No medal,0,0
217702,Abdi Waiss,2028,DJI,ATH,M,0,4,0.0,0.0,No medal,No medal,0,0
217703,Samiyah Hassan,2028,DJI,ATH,F,0,4,0.0,0.0,No medal,No medal,0,0
217704,Houmed Houssein,2028,DJI,SWM,M,0,2,0.0,0.0,No medal,No medal,0,0
217705,Naima-zahra Amison,2028,DJI,SWM,F,0,2,0.0,0.0,No medal,No medal,0,0
217706,Alexandre Houssein,2028,DJI,JUD,M,0,1,0.0,0.0,No medal,No medal,0,0
217707,Aram Grigorian,2028,UAE,JUD,M,0,6,0.0,0.0,No medal,No medal,0,0
217708,Dzhafar Kostoev,2028,UAE,JUD,M,0,6,0.0,0.0,No medal,No medal,0,0
217709,Magomedomar Magomedomarov,2028,UAE,JUD,M,0,6,0.0,0.0,No medal,No medal,0,0
217710,Nugzari Tatalashvili,2028,UAE,JUD,M,0,6,0.0,0.0,No medal,No medal,0,0
217711,Khorloodoi Bishrelt,2028,UAE,JUD,F,0,6,0.0,0.0,No medal,No medal,0,0
217712,Narmandakh Bayanmunkh,2028,UAE,JUD,M,0,6,0.0,0.0,No medal,No medal,0,0
217713,Safia Al,2028,UAE,CRD,F,0,1,0.0,0.0,No medal,No medal,0,0
217714,Aziz Al,2028,UAE,EDR,M,0,6,0.0,0.0,No medal,No medal,0,0
217715,Aziz Al,2028,UAE,EDR,M,0,6,0.0,0.0,No medal,No medal,0,0
217716,Mohd Al,2028,UAE,EDR,M,0,6,0.0,0.0,No medal,No medal,0,0
217717,Mohd Al,2028,UAE,EDR,M,0,6,0.0,0.0,No medal,No medal,0,0
217718,Ahmed Al,2028,UAE,EDR,M,0,6,0.0,0.0,No medal,No medal,0,0
217719,Ahmed Al,2028,UAE,EDR,M,0,6,0.0,0.0,No medal,No medal,0,0
217720,Yousuf Almatrooshi,2028,UAE,SWM,M,0,2,0.0,0.0,No medal,No medal,0,0
217721,Maha Alshehhi,2028,UAE,SWM,F,0,2,0.0,0.0,No medal,No medal,0,0
217722,Mariam Alfarsi,2028,UAE,ATH,F,0,1,0.0,0.0,No medal,No medal,0,0
217723,Samyar Abdoli,2028,IRI,SWM,M,0,1,0.0,0.0,No medal,No medal,0,0
217724,Arian Salimi,2028,IRI,TKW,M,0,4,0.14285714285714285,0.5714285714285714,No medal,Gold,0,0
217725,Mehran Barkhordari,2028,IRI,TKW,M,0,4,0.14285714285714285,0.5714285714285714,No medal,Silver,0,0
217726,Mobina Nematzadeh,2028,IRI,TKW,F,0,4,0.14285714285714285,0.5714285714285714,No medal,Bronze,0,0
217727,Nahid Kiyanichandeh,2028,IRI,TKW,F,0,4,0.14285714285714285,0.5714285714285714,No medal,Silver,0,0
217728,Reza Alipour,2028,IRI,CLB,M,0,1,0.0,0.0,No medal,No medal,0,0
217729,Nima Alamian,2028,IRI,TTE,M,0,3,0.0,0.0,No medal,No medal,0,0
217730,Noshad Alamiyan,2028,IRI,TTE,M,0,3,0.0,0.0,No medal,No medal,0,0
217731,Neda Shahsavari,2028,IRI,TTE,F,0,3,0.0,0.0,No medal,No medal,0,0
217732,Mobina Fallah,2028,IRI,ARC,F,0,1,0.0,0.0,No medal,No medal,0,0
217733,Ali Labib,2028,IRI,CRD,M,0,1,0.0,0.0,No medal,No medal,0,0
217734,Farzaneh Fasihi,2028,IRI,ATH,F,0,2,0.0,0.0,No medal,No medal,0,0
217735,Hassan Taftian,2028,IRI,ATH,M,0,2,0.0,0.0,No medal,No medal,0,0
217736,Ali Davoudi,2028,IRI,WLF,M,0,2,0.0,0.25,Silver,No medal,0,0
217737,Mostafa Javadi,2028,IRI,WLF,M,0,2,0.0,0.25,No medal,No medal,0,0
217738,Ali Aghamirzaeijenaghard,2028,IRI,CSP,M,0,2,0.0,0.0,No medal,No medal,0,0
217739,Nabi Rezaei,2028,IRI,CSP,M,0,2,0.0,0.0,No medal,No medal,0,0
217740,Fatemeh Mojallaltopraghghale,2028,IRI,ROW,F,0,3,0.0,0.0,No medal,No medal,0,0
217741,Mahsa Javer,2028,IRI,ROW,F,0,3,0.0,0.0,No medal,No medal,0,0
217742,Zeinab Norouzi,2028,IRI,ROW,F,0,3,0.0,0.0,No medal,No medal,0,0
217743,Mohammad Beyranvand,2028,IRI,SHO,M,0,5,0.05555555555555555,0.05555555555555555,No medal,No medal,0,0
217744,Haniyeh Rostamiyan,2028,IRI,SHO,F,0,5,0.05555555555555555,0.05555555555555555,No medal,No medal,0,0
217745,Haniyeh Rostamiyan,2028,IRI,SHO,F,0,5,0.05555555555555555,0.05555555555555555,No medal,No medal,0,0
217746,Fatemeh Amini,2028,IRI,SHO,F,0,5,0.05555555555555555,0.05555555555555555,No medal,No medal,0,0
217747,Shermineh Chehel,2028,IRI,SHO,F,0,5,0.05555555555555555,0.05555555555555555,No medal,No medal,0,0
217748,Mahdi Olfati,2028,IRI,GAR,M,0,2,0.0,0.0,No medal,No medal,0,0
217749,Mahdi Olfati,2028,IRI,GAR,M,0,2,0.0,0.0,No medal,No medal,0,0
217750,Farzad Baher,2028,IRI,FEN,M,0,7,0.0,0.0,No medal,No medal,0,0
217751,Ali Pakdaman,2028,IRI,FEN,M,0,7,0.0,0.0,No medal,No medal,0,0
217752,Ali Pakdaman,2028,IRI,FEN,M,0,7,0.0,0.0,No medal,No medal,0,0
217753,Mohammad Fotouhi,2028,IRI,FEN,M,0,7,0.0,0.0,No medal,No medal,0,0
217754,Mohammad Fotouhi,2028,IRI,FEN,M,0,7,0.0,0.0,No medal,No medal,0,0
217755,Mohammad Rahbari,2028,IRI,FEN,M,0,7,0.0,0.0,No medal,No medal,0,0
217756,Mohammad Rahbari,2028,IRI,FEN,M,0,7,0.0,0.0,No medal,No medal,0,0
217757,Alireza Sarlak,2028,IRI,WRF,M,0,12,0.13043478260869565,0.5217391304347826,No medal,No medal,0,0
217758,Hossein Zare,2028,IRI,WRF,M,0,12,0.13043478260869565,0.5217391304347826,Bronze,Silver,0,0
217759,Amirali Azarpira,2028,IRI,WRF,M,0,12,0.13043478260869565,0.5217391304347826,No medal,Bronze,0,0
217760,Hassan Yazdanicharati,2028,IRI,WRF,M,0,12,0.13043478260869565,0.5217391304347826,Gold,Silver,0,0
217761,Rahman Amouzadkhalili,2028,IRI,WRF,M,0,12,0.13043478260869565,0.5217391304347826,No medal,Silver,0,0
217762,Yones Emamichoghaei,2028,IRI,WRF,M,0,12,0.13043478260869565,0.5217391304347826,No medal,No medal,0,0
217763,Alireza Mohmadipiani,2028,IRI,WRF,M,0,12,0.13043478260869565,0.5217391304347826,No medal,Silver,0,0
217764,Amin Kaviyaninejad,2028,IRI,WRF,M,0,12,0.13043478260869565,0.5217391304347826,No medal,No medal,0,0
217765,Amin Mirzazadeh,2028,IRI,WRF,M,0,12,0.13043478260869565,0.5217391304347826,No medal,Bronze,0,0
217766,Mehdi Mohsen,2028,IRI,WRF,M,0,12,0.13043478260869565,0.5217391304347826,No medal,No medal,0,0
217767,Mohammadhadi Saravi,2028,IRI,WRF,M,0,12,0.13043478260869565,0.5217391304347826,Bronze,Gold,0,0
217768,Saeid Esmaeili,2028,IRI,WRF,M,0,12,0.13043478260869565,0.5217391304347826,No medal,Gold,0,0
217769,Asimenye Simwaka,2028,MAW,ATH,F,0,1,0.0,0.0,No medal,No medal,0,0
217770,Filipe Gomes,2028,MAW,SWM,M,0,2,0.0,0.0,No medal,No medal,0,0
217771,Tayamika Changanamuno,2028,MAW,SWM,F,0,2,0.0,0.0,No medal,No medal,0,0
217772,Franco Serrano,2028,ARG,MPN,M,0,1,0.0,0.0,No medal,No medal,0,0
217773,Macarena Ceballos,2028,ARG,SWM,F,0,5,0.0,0.0,No medal,No medal,0,0
217774,Macarena Ceballos,2028,ARG,SWM,F,0,5,0.0,0.0,No medal,No medal,0,0
217775,Agostina Hein,2028,ARG,SWM,F,0,5,0.0,0.0,No medal,No medal,0,0
217776,Agostina Hein,2028,ARG,SWM,F,0,5,0.0,0.0,No medal,No medal,0,0
217777,Ulises Saravia,2028,ARG,SWM,M,0,5,0.0,0.0,No medal,No medal,0,0
217778,Florencia Borelli,2028,ARG,ATH,F,0,6,0.0,0.0,No medal,No medal,0,0
217779,Belen Casetta,2028,ARG,ATH,F,0,6,0.0,0.0,No medal,No medal,0,0
217780,Joaquin Gomez,2028,ARG,ATH,M,0,6,0.0,0.0,No medal,No medal,0,0
217781,Elian Larregina,2028,ARG,ATH,M,0,6,0.0,0.0,No medal,No medal,0,0
217782,Nazareno Sasia,2028,ARG,ATH,M,0,6,0.0,0.0,No medal,No medal,0,0
217783,Daiana Ocampo,2028,ARG,ATH,F,0,6,0.0,0.0,No medal,No medal,0,0
217784,Federico Gil,2028,ARG,SHO,M,0,5,0.0,0.0,No medal,No medal,0,0
217785,Julian Gutierrez,2028,ARG,SHO,M,0,5,0.0,0.0,No medal,No medal,0,0
217786,Julian Gutierrez,2028,ARG,SHO,M,0,5,0.0,0.0,No medal,No medal,0,0
217787,Fernanda Russo,2028,ARG,SHO,F,0,5,0.0,0.0,No medal,No medal,0,0
217788,Fernanda Russo,2028,ARG,SHO,F,0,5,0.0,0.0,No medal,No medal,0,0
217789,Eugenia Bosco,2028,ARG,SAL,F,0,7,0.0,0.1111111111111111,No medal,Silver,0,0
217790,Chiara Ferretti,2028,ARG,SAL,F,0,7,0.0,0.1111111111111111,No medal,No medal,0,0
217791,Mateo Majdalani,2028,ARG,SAL,M,0,7,0.0,0.1111111111111111,No medal,Silver,0,0
217792,Francisco Cruz,2028,ARG,SAL,M,0,7,0.0,0.1111111111111111,No medal,No medal,0,0
217793,Catalina Turienzo,2028,ARG,SAL,F,0,7,0.0,0.1111111111111111,No medal,No medal,0,0
217794,Francisco Guaragna,2028,ARG,SAL,M,0,7,0.0,0.1111111111111111,No medal,No medal,0,0
217795,Lucia Falasca,2028,ARG,SAL,F,0,7,0.0,0.1111111111111111,No medal,No medal,0,0
217796,Agustina Albertarrio,2028,ARG,HOC,F,0,34,0.0,0.4857142857142857,Silver,Bronze,0,0
217797,Agostina Alonso,2028,ARG,HOC,F,0,34,0.0,0.4857142857142857,Silver,Bronze,0,0
217798,Maria Campoy,2028,ARG,HOC,F,0,34,0.0,0.4857142857142857,No medal,Bronze,0,0
217799,Sofia Cairo,2028,ARG,HOC,F,0,34,0.0,0.4857142857142857,No medal,Bronze,0,0
217800,Lara Casas,2028,ARG,HOC,F,0,34,0.0,0.4857142857142857,No medal,Bronze,0,0
217801,Juana Castellaro,2028,ARG,HOC,F,0,34,0.0,0.4857142857142857,No medal,Bronze,0,0
217802,Cristina Cosentino,2028,ARG,HOC,F,0,34,0.0,0.4857142857142857,No medal,Bronze,0,0
217803,Agustina Gorzelany,2028,ARG,HOC,F,0,34,0.0,0.4857142857142857,Silver,Bronze,0,0
217804,Maria Granatto,2028,ARG,HOC,F,0,34,0.0,0.4857142857142857,No medal,Bronze,0,0
217805,Julieta Jankunas,2028,ARG,HOC,F,0,34,0.0,0.4857142857142857,Silver,Bronze,0,0
217806,Valentina Raposo,2028,ARG,HOC,F,0,34,0.0,0.4857142857142857,Silver,Bronze,0,0
217807,Rocio Sanchez,2028,ARG,HOC,F,0,34,0.0,0.4857142857142857,Silver,Bronze,0,0
217808,Victoria Sauze,2028,ARG,HOC,F,0,34,0.0,0.4857142857142857,Silver,Bronze,0,0
217809,Sofia Toccalino,2028,ARG,HOC,F,0,34,0.0,0.4857142857142857,Silver,Bronze,0,0
217810,Eugenia Trinchinetti,2028,ARG,HOC,F,0,34,0.0,0.4857142857142857,No medal,Bronze,0,0
217811,Agustin Bugallo,2028,ARG,HOC,M,0,34,0.0,0.4857142857142857,No medal,No medal,0,0
217812,Bautista Capurro,2028,ARG,HOC,M,0,34,0.0,0.4857142857142857,No medal,No medal,0,0
217813,Maico Casella,2028,ARG,HOC,M,0,34,0.0,0.4857142857142857,No medal,No medal,0,0
217814,Juan Catan,2028,ARG,HOC,M,0,34,0.0,0.4857142857142857,No medal,No medal,0,0
217815,Tomas Domene,2028,ARG,HOC,M,0,34,0.0,0.4857142857142857,No medal,No medal,0,0
217816,Thomas Habif,2028,ARG,HOC,M,0,34,0.0,0.4857142857142857,No medal,No medal,0,0
217817,Nicolas Keenan,2028,ARG,HOC,M,0,34,0.0,0.4857142857142857,No medal,No medal,0,0
217818,Tadeo Marcucci,2028,ARG,HOC,M,0,34,0.0,0.4857142857142857,No medal,No medal,0,0
217819,Lucas Martinez,2028,ARG,HOC,M,0,34,0.0,0.4857142857142857,No medal,No medal,0,0
217820,Tobias Martins,2028,ARG,HOC,M,0,34,0.0,0.4857142857142857,No medal,No medal,0,0
217821,Agustin Mazzilli,2028,ARG,HOC,M,0,34,0.0,0.4857142857142857,No medal,No medal,0,0
217822,Federico Monja,2028,ARG,HOC,M,0,34,0.0,0.4857142857142857,No medal,No medal,0,0
217823,Matias Rey,2028,ARG,HOC,M,0,34,0.0,0.4857142857142857,No medal,No medal,0,0
217824,Tomas Santiago,2028,ARG,HOC,M,0,34,0.0,0.4857142857142857,No medal,No medal,0,0
217825,Santiago Tarazona,2028,ARG,HOC,M,0,34,0.0,0.4857142857142857,No medal,No medal,0,0
217826,Lucas Toscani,2028,ARG,HOC,M,0,34,0.0,0.4857142857142857,No medal,No medal,0,0
217827,Zoe Diaz,2028,ARG,HOC,F,0,34,0.0,0.4857142857142857,No medal,Bronze,0,0
217828,Nicolas Della,2028,ARG,HOC,M,0,34,0.0,0.4857142857142857,No medal,No medal,0,0
217829,Inaki Minadeo,2028,ARG,HOC,M,0,34,0.0,0.4857142857142857,No medal,No medal,0,0
217830,Agustin Vernice,2028,ARG,CSP,M,0,2,0.0,0.0,No medal,No medal,0,0
217831,Brenda Rojas,2028,ARG,CSP,F,0,2,0.0,0.0,No medal,No medal,0,0
217832,Nahuel Molina,2028,ARG,BMX,M,0,2,0.0,0.0,No medal,No medal,0,0
217833,Emiliano Villegas,2028,ARG,BMX,M,0,2,0.0,0.0,No medal,No medal,0,0
217834,di Maria,2028,ARG,FEN,M,0,1,0.0,0.0,No medal,No medal,0,0
217835,Alejandro Tosti,2028,ARG,GLF,M,0,2,0.0,0.0,No medal,No medal,0,0
217836,Emiliano Grillo,2028,ARG,GLF,M,0,2,0.0,0.0,No medal,No medal,0,0
217837,Juan Bar,2028,ARG,HBL,M,0,15,0.0,0.0,No medal,No medal,0,0
217838,Nicolas Bonanno,2028,ARG,HBL,M,0,15,0.0,0.0,No medal,No medal,0,0
217839,Federico Fernandez,2028,ARG,HBL,M,0,15,0.0,0.0,No medal,No medal,0,0
217840,Guillermo Fischer,2028,ARG,HBL,M,0,15,0.0,0.0,No medal,No medal,0,0
217841,Leonel Maciel,2028,ARG,HBL,M,0,15,0.0,0.0,No medal,No medal,0,0
217842,Pedro Martinez,2028,ARG,HBL,M,0,15,0.0,0.0,No medal,No medal,0,0
217843,Lucas Moscariello,2028,ARG,HBL,M,0,15,0.0,0.0,No medal,No medal,0,0
217844,Andres Moyano,2028,ARG,HBL,M,0,15,0.0,0.0,No medal,No medal,0,0
217845,Gaston Mourino,2028,ARG,HBL,M,0,15,0.0,0.0,No medal,No medal,0,0
