,year,country,is_host,gold,silver,bronze,total_medal
2849,1980,MHL,0,0,0,0,0
2850,1980,KIR,0,0,0,0,0
2851,1980,UNK,0,0,0,0,0
2852,1980,TUV,0,0,0,0,0
2853,1980,TGA,0,0,0,0,0
2854,1980,NFL,0,0,0,0,0
2855,1980,KOS,0,0,0,0,0
2856,1980,SSD,0,0,0,0,0
2857,1980,LES,0,0,0,0,0
2858,1980,EOR,0,0,0,0,0
2859,1980,AIN,0,0,0,0,0
2860,1984,CHN,0,15,8,9,32
2861,1984,DEN,0,0,3,3,6
2862,1984,NED,0,5,2,6,13
2863,1984,FIN,0,4,2,6,12
2864,1984,NOR,0,0,1,2,3
2865,1984,ROU,0,20,16,17,53
2866,1984,EST,0,0,0,0,0
2867,1984,FRA,0,5,7,16,28
2868,1984,MAR,0,2,0,0,2
2869,1984,ESP,0,1,2,2,5
2870,1984,EGY,0,0,1,0,1
2871,1984,IRI,0,0,0,0,0
2872,1984,BUL,0,0,0,0,0
2873,1984,ITA,0,14,6,12,32
2874,1984,CHA,0,0,0,0,0
2875,1984,AZE,0,0,0,0,0
2876,1984,SUD,0,0,0,0,0
2877,1984,RUS,0,0,0,0,0
2878,1984,ARG,0,0,0,0,0
2879,1984,CUB,0,0,0,0,0
2880,1984,BLR,0,0,0,0,0
2881,1984,GRE,0,0,1,1,2
2882,1984,CMR,0,0,0,1,1
2883,1984,TUR,0,0,0,3,3
2884,1984,CHI,0,0,0,0,0
2885,1984,MEX,0,2,3,1,6
2886,1984,USA,1,83,61,30,174
2887,1984,URS,0,0,0,0,0
2888,1984,NCA,0,0,0,0,0
2889,1984,HUN,0,0,0,0,0
2890,1984,NGR,0,0,1,1,2
2891,1984,ALG,0,0,0,2,2
2892,1984,KUW,0,0,0,0,0
2893,1984,BRN,0,0,0,0,0
2894,1984,PAK,0,1,0,0,1
2895,1984,IRQ,0,0,0,0,0
2896,1984,LBN,0,0,0,0,0
2897,1984,QAT,0,0,0,0,0
2898,1984,MAS,0,0,0,0,0
2899,1984,GER,0,0,0,0,0
2900,1984,CAN,0,10,18,16,44
2901,1984,IRL,0,0,1,0,1
2902,1984,AUS,0,4,8,12,24
2903,1984,RSA,0,0,0,0,0
2904,1984,ERI,0,0,0,0,0
2905,1984,TAN,0,0,0,0,0
2906,1984,JOR,0,0,0,0,0
2907,1984,TUN,0,0,0,0,0
2908,1984,LBA,0,0,0,0,0
2909,1984,BEL,0,1,1,2,4
2910,1984,DJI,0,0,0,0,0
2911,1984,PLE,0,0,0,0,0
2912,1984,COM,0,0,0,0,0
2913,1984,KAZ,0,0,0,0,0
2914,1984,BRU,0,0,0,0,0
2915,1984,IND,0,0,0,0,0
2916,1984,KSA,0,0,0,0,0
2917,1984,SYR,0,0,1,0,1
2918,1984,MDV,0,0,0,0,0
2919,1984,ETH,0,0,0,0,0
2920,1984,UAE,0,0,0,0,0
2921,1984,YAR,0,0,0,0,0
2922,1984,INA,0,0,0,0,0
2923,1984,PHI,0,0,0,0,0
2924,1984,SGP,0,0,0,0,0
2925,1984,UZB,0,0,0,0,0
2926,1984,KGZ,0,0,0,0,0
2927,1984,TJK,0,0,0,0,0
2928,1984,EUN,0,0,0,0,0
2929,1984,JPN,0,10,8,14,32
2930,1984,CGO,0,0,0,0,0
2931,1984,SUI,0,0,4,4,8
2932,1984,BRA,0,1,5,2,8
2933,1984,GDR,0,0,0,0,0
2934,1984,MGL,0,0,0,0,0
2935,1984,ISR,0,0,0,0,0
2936,1984,URU,0,0,0,0,0
2937,1984,SWE,0,2,11,6,19
2938,1984,SRI,0,0,0,0,0
2939,1984,ARM,0,0,0,0,0
2940,1984,CIV,0,0,1,0,1
2941,1984,KEN,0,1,0,2,3
2942,1984,BEN,0,0,0,0,0
2943,1984,GBR,0,5,11,21,37
2944,1984,GHA,0,0,0,0,0
2945,1984,SOM,0,0,0,0,0
2946,1984,MLI,0,0,0,0,0
2947,1984,AFG,0,0,0,0,0
2948,1984,POL,0,0,0,0,0
2949,1984,CRC,0,0,0,0,0
2950,1984,PAN,0,0,0,0,0
2951,1984,GEO,0,0,0,0,0
2952,1984,SLO,0,0,0,0,0
2953,1984,GUY,0,0,0,0,0
2954,1984,NZL,0,8,1,2,11
2955,1984,POR,0,1,0,2,3
2956,1984,PAR,0,0,0,0,0
2957,1984,ANG,0,0,0,0,0
2958,1984,VEN,0,0,0,3,3
2959,1984,COL,0,0,1,0,1
2960,1984,FRG,0,17,19,23,59
2961,1984,BAN,0,0,0,0,0
2962,1984,PER,0,0,1,0,1
2963,1984,ESA,0,0,0,0,0
2964,1984,PUR,0,0,1,1,2
2965,1984,UGA,0,0,0,0,0
2966,1984,HON,0,0,0,0,0
2967,1984,ECU,0,0,0,0,0
2968,1984,TKM,0,0,0,0,0
2969,1984,MRI,0,0,0,0,0
2970,1984,SEY,0,0,0,0,0
2971,1984,CZE,0,0,0,0,0
2972,1984,LUX,0,0,0,0,0
2973,1984,MTN,0,0,0,0,0
2974,1984,SKN,0,0,0,0,0
2975,1984,TTO,0,0,0,0,0
2976,1984,DOM,0,0,0,1,1
2977,1984,VIN,0,0,0,0,0
2978,1984,JAM,0,0,1,2,3
2979,1984,LBR,0,0,0,0,0
2980,1984,SUR,0,0,0,0,0
2981,1984,NEP,0,0,0,0,0
2982,1984,AUT,0,1,1,1,3
2983,1984,PLW,0,0,0,0,0
2984,1984,LTU,0,0,0,0,0
2985,1984,TOG,0,0,0,0,0
2986,1984,NAM,0,0,0,0,0
2987,1984,AHO,0,0,0,0,0
2988,1984,UKR,0,0,0,0,0
2989,1984,ISL,0,0,0,1,1
2990,1984,ASA,0,0,0,0,0
2991,1984,SAM,0,0,0,0,0
2992,1984,RWA,0,0,0,0,0
2993,1984,CRO,0,0,0,0,0
2994,1984,DMA,0,0,0,0,0
2995,1984,HAI,0,0,0,0,0
2996,1984,MLT,0,0,0,0,0
2997,1984,CYP,0,0,0,0,0
2998,1984,BIZ,0,0,0,0,0
2999,1984,YMD,0,0,0,0,0
3000,1984,THA,0,0,1,0,1
3001,1984,BER,0,0,0,0,0
3002,1984,ANZ,0,0,0,0,0
3003,1984,SCG,0,0,0,0,0
3004,1984,SLE,0,0,0,0,0
3005,1984,PNG,0,0,0,0,0
3006,1984,YEM,0,0,0,0,0
3007,1984,TLS,0,0,0,0,0
3008,1984,OMA,0,0,0,0,0
3009,1984,FIJ,0,0,0,0,0
3010,1984,VAN,0,0,0,0,0
3011,1984,MDA,0,0,0,0,0
3012,1984,BAH,0,0,0,0,0
3013,1984,GUA,0,0,0,0,0
3014,1984,YUG,0,7,4,7,18
3015,1984,LAT,0,0,0,0,0
3016,1984,SRB,0,0,0,0,0
3017,1984,IVB,0,0,0,0,0
3018,1984,MOZ,0,0,0,0,0
3019,1984,ISV,0,0,0,0,0
3020,1984,CAF,0,0,0,0,0
3021,1984,MAD,0,0,0,0,0
3022,1984,BIH,0,0,0,0,0
3023,1984,GUM,0,0,0,0,0
3024,1984,CAY,0,0,0,0,0
3025,1984,SVK,0,0,0,0,0
3026,1984,BAR,0,0,0,0,0
3027,1984,GBS,0,0,0,0,0
3028,1984,COD,0,0,0,0,0
3029,1984,GAB,0,0,0,0,0
3030,1984,SMR,0,0,0,0,0
3031,1984,LAO,0,0,0,0,0
3032,1984,BOT,0,0,0,0,0
3033,1984,ROT,0,0,0,0,0
3034,1984,KOR,0,6,6,7,19
3035,1984,CAM,0,0,0,0,0
3036,1984,PRK,0,0,0,0,0
3037,1984,SOL,0,0,0,0,0
3038,1984,SEN,0,0,0,0,0
3039,1984,CPV,0,0,0,0,0
3040,1984,GEQ,0,0,0,0,0
3041,1984,BOL,0,0,0,0,0
3042,1984,SAA,0,0,0,0,0
3043,1984,ANT,0,0,0,0,0
3044,1984,AND,0,0,0,0,0
3045,1984,ZIM,0,0,0,0,0
3046,1984,GRN,0,0,0,0,0
3047,1984,HKG,0,0,0,0,0
3048,1984,LCA,0,0,0,0,0
3049,1984,FSM,0,0,0,0,0
3050,1984,MYA,0,0,0,0,0
3051,1984,MAW,0,0,0,0,0
3052,1984,ZAM,0,0,0,1,1
3053,1984,TPE,0,0,0,1,1
3054,1984,STP,0,0,0,0,0
3055,1984,MKD,0,0,0,0,0
3056,1984,BOH,0,0,0,0,0
3057,1984,LIE,0,0,0,0,0
3058,1984,MNE,0,0,0,0,0
3059,1984,GAM,0,0,0,0,0
3060,1984,ALB,0,0,0,0,0
3061,1984,WIF,0,0,0,0,0
3062,1984,SWZ,0,0,0,0,0
3063,1984,NBO,0,0,0,0,0
3064,1984,BDI,0,0,0,0,0
3065,1984,ARU,0,0,0,0,0
3066,1984,NRU,0,0,0,0,0
3067,1984,VIE,0,0,0,0,0
3068,1984,BHU,0,0,0,0,0
3069,1984,MHL,0,0,0,0,0
3070,1984,KIR,0,0,0,0,0
3071,1984,UNK,0,0,0,0,0
3072,1984,TUV,0,0,0,0,0
3073,1984,TGA,0,0,0,0,0
3074,1984,NFL,0,0,0,0,0
3075,1984,KOS,0,0,0,0,0
3076,1984,SSD,0,0,0,0,0
3077,1984,LES,0,0,0,0,0
3078,1984,EOR,0,0,0,0,0
3079,1984,AIN,0,0,0,0,0
3080,1988,CHN,0,5,11,12,28
3081,1988,DEN,0,2,1,1,4
3082,1988,NED,0,2,2,5,9
3083,1988,FIN,0,1,1,2,4
3084,1988,NOR,0,2,3,0,5
3085,1988,ROU,0,7,11,6,24
3086,1988,EST,0,0,0,0,0
3087,1988,FRA,0,6,4,6,16
3088,1988,MAR,0,1,0,2,3
3089,1988,ESP,0,1,1,2,4
3090,1988,EGY,0,0,0,0,0
3091,1988,IRI,0,0,1,0,1
3092,1988,BUL,0,10,12,13,35
3093,1988,ITA,0,6,4,4,14
3094,1988,CHA,0,0,0,0,0
3095,1988,AZE,0,0,0,0,0
3096,1988,SUD,0,0,0,0,0
3097,1988,RUS,0,0,0,0,0
3098,1988,ARG,0,0,1,1,2
3099,1988,CUB,0,0,0,0,0
3100,1988,BLR,0,0,0,0,0
3101,1988,GRE,0,0,0,1,1
3102,1988,CMR,0,0,0,0,0
3103,1988,TUR,0,1,1,0,2
3104,1988,CHI,0,0,1,0,1
3105,1988,MEX,0,0,0,2,2
3106,1988,USA,0,36,31,27,94
3107,1988,URS,0,55,31,46,132
3108,1988,NCA,0,0,0,0,0
3109,1988,HUN,0,11,6,6,23
3110,1988,NGR,0,0,0,0,0
3111,1988,ALG,0,0,0,0,0
3112,1988,KUW,0,0,0,0,0
3113,1988,BRN,0,0,0,0,0
3114,1988,PAK,0,0,0,1,1
3115,1988,IRQ,0,0,0,0,0
3116,1988,LBN,0,0,0,0,0
3117,1988,QAT,0,0,0,0,0
3118,1988,MAS,0,0,0,0,0
3119,1988,GER,0,0,0,0,0
3120,1988,CAN,0,3,2,5,10
3121,1988,IRL,0,0,0,0,0
3122,1988,AUS,0,3,6,5,14
3123,1988,RSA,0,0,0,0,0
3124,1988,ERI,0,0,0,0,0
3125,1988,TAN,0,0,0,0,0
3126,1988,JOR,0,0,0,0,0
3127,1988,TUN,0,0,0,0,0
3128,1988,LBA,0,0,0,0,0
3129,1988,BEL,0,0,0,2,2
3130,1988,DJI,0,0,0,1,1
3131,1988,PLE,0,0,0,0,0
3132,1988,COM,0,0,0,0,0
3133,1988,KAZ,0,0,0,0,0
3134,1988,BRU,0,0,0,0,0
3135,1988,IND,0,0,0,0,0
3136,1988,KSA,0,0,0,0,0
3137,1988,SYR,0,0,0,0,0
3138,1988,MDV,0,0,0,0,0
3139,1988,ETH,0,0,0,0,0
3140,1988,UAE,0,0,0,0,0
3141,1988,YAR,0,0,0,0,0
3142,1988,INA,0,0,1,0,1
3143,1988,PHI,0,0,0,1,1
3144,1988,SGP,0,0,0,0,0
3145,1988,UZB,0,0,0,0,0
3146,1988,KGZ,0,0,0,0,0
3147,1988,TJK,0,0,0,0,0
3148,1988,EUN,0,0,0,0,0
3149,1988,JPN,0,4,3,7,14
3150,1988,CGO,0,0,0,0,0
3151,1988,SUI,0,0,2,2,4
3152,1988,BRA,0,1,2,3,6
3153,1988,GDR,0,37,35,30,102
3154,1988,MGL,0,0,0,1,1
3155,1988,ISR,0,0,0,0,0
3156,1988,URU,0,0,0,0,0
3157,1988,SWE,0,0,4,7,11
3158,1988,SRI,0,0,0,0,0
3159,1988,ARM,0,0,0,0,0
3160,1988,CIV,0,0,0,0,0
3161,1988,KEN,0,5,2,2,9
3162,1988,BEN,0,0,0,0,0
3163,1988,GBR,0,5,10,9,24
3164,1988,GHA,0,0,0,0,0
3165,1988,SOM,0,0,0,0,0
3166,1988,MLI,0,0,0,0,0
3167,1988,AFG,0,0,0,0,0
3168,1988,POL,0,2,5,9,16
3169,1988,CRC,0,0,1,0,1
3170,1988,PAN,0,0,0,0,0
3171,1988,GEO,0,0,0,0,0
3172,1988,SLO,0,0,0,0,0
3173,1988,GUY,0,0,0,0,0
3174,1988,NZL,0,3,2,8,13
3175,1988,POR,0,1,0,0,1
3176,1988,PAR,0,0,0,0,0
3177,1988,ANG,0,0,0,0,0
3178,1988,VEN,0,0,0,0,0
3179,1988,COL,0,0,0,1,1
3180,1988,FRG,0,11,14,15,40
3181,1988,BAN,0,0,0,0,0
3182,1988,PER,0,0,1,0,1
3183,1988,ESA,0,0,0,0,0
3184,1988,PUR,0,0,0,0,0
3185,1988,UGA,0,0,0,0,0
3186,1988,HON,0,0,0,0,0
3187,1988,ECU,0,0,0,0,0
3188,1988,TKM,0,0,0,0,0
3189,1988,MRI,0,0,0,0,0
3190,1988,SEY,0,0,0,0,0
3191,1988,CZE,0,0,0,0,0
3192,1988,LUX,0,0,0,0,0
3193,1988,MTN,0,0,0,0,0
3194,1988,SKN,0,0,0,0,0
3195,1988,TTO,0,0,0,0,0
3196,1988,DOM,0,0,0,0,0
3197,1988,VIN,0,0,0,0,0
3198,1988,JAM,0,0,2,0,2
3199,1988,LBR,0,0,0,0,0
3200,1988,SUR,0,1,0,0,1
3201,1988,NEP,0,0,0,0,0
3202,1988,AUT,0,1,0,0,1
3203,1988,PLW,0,0,0,0,0
3204,1988,LTU,0,0,0,0,0
3205,1988,TOG,0,0,0,0,0
3206,1988,NAM,0,0,0,0,0
3207,1988,AHO,0,0,1,0,1
3208,1988,UKR,0,0,0,0,0
3209,1988,ISL,0,0,0,0,0
3210,1988,ASA,0,0,0,0,0
3211,1988,SAM,0,0,0,0,0
3212,1988,RWA,0,0,0,0,0
3213,1988,CRO,0,0,0,0,0
3214,1988,DMA,0,0,0,0,0
3215,1988,HAI,0,0,0,0,0
3216,1988,MLT,0,0,0,0,0
3217,1988,CYP,0,0,0,0,0
3218,1988,BIZ,0,0,0,0,0
3219,1988,YMD,0,0,0,0,0
3220,1988,THA,0,0,0,1,1
3221,1988,BER,0,0,0,0,0
3222,1988,ANZ,0,0,0,0,0
3223,1988,SCG,0,0,0,0,0
3224,1988,SLE,0,0,0,0,0
3225,1988,PNG,0,0,0,0,0
3226,1988,YEM,0,0,0,0,0
3227,1988,TLS,0,0,0,0,0
3228,1988,OMA,0,0,0,0,0
3229,1988,FIJ,0,0,0,0,0
3230,1988,VAN,0,0,0,0,0
3231,1988,MDA,0,0,0,0,0
3232,1988,BAH,0,0,0,0,0
3233,1988,GUA,0,0,0,0,0
3234,1988,YUG,0,3,4,5,12
3235,1988,LAT,0,0,0,0,0
3236,1988,SRB,0,0,0,0,0
3237,1988,IVB,0,0,0,0,0
3238,1988,MOZ,0,0,0,0,0
3239,1988,ISV,0,0,1,0,1
3240,1988,CAF,0,0,0,0,0
3241,1988,MAD,0,0,0,0,0
3242,1988,BIH,0,0,0,0,0
3243,1988,GUM,0,0,0,0,0
3244,1988,CAY,0,0,0,0,0
3245,1988,SVK,0,0,0,0,0
3246,1988,BAR,0,0,0,0,0
3247,1988,GBS,0,0,0,0,0
3248,1988,COD,0,0,0,0,0
3249,1988,GAB,0,0,0,0,0
3250,1988,SMR,0,0,0,0,0
3251,1988,LAO,0,0,0,0,0
3252,1988,BOT,0,0,0,0,0
3253,1988,ROT,0,0,0,0,0
3254,1988,KOR,1,12,10,11,33
3255,1988,CAM,0,0,0,0,0
3256,1988,PRK,0,0,0,0,0
3257,1988,SOL,0,0,0,0,0
3258,1988,SEN,0,0,1,0,1
3259,1988,CPV,0,0,0,0,0
3260,1988,GEQ,0,0,0,0,0
3261,1988,BOL,0,0,0,0,0
3262,1988,SAA,0,0,0,0,0
3263,1988,ANT,0,0,0,0,0
3264,1988,AND,0,0,0,0,0
3265,1988,ZIM,0,0,0,0,0
3266,1988,GRN,0,0,0,0,0
3267,1988,HKG,0,0,0,0,0
3268,1988,LCA,0,0,0,0,0
3269,1988,FSM,0,0,0,0,0
3270,1988,MYA,0,0,0,0,0
3271,1988,MAW,0,0,0,0,0
3272,1988,ZAM,0,0,0,0,0
3273,1988,TPE,0,0,0,0,0
3274,1988,STP,0,0,0,0,0
3275,1988,MKD,0,0,0,0,0
3276,1988,BOH,0,0,0,0,0
3277,1988,LIE,0,0,0,0,0
3278,1988,MNE,0,0,0,0,0
3279,1988,GAM,0,0,0,0,0
3280,1988,ALB,0,0,0,0,0
3281,1988,WIF,0,0,0,0,0
3282,1988,SWZ,0,0,0,0,0
3283,1988,NBO,0,0,0,0,0
3284,1988,BDI,0,0,0,0,0
3285,1988,ARU,0,0,0,0,0
3286,1988,NRU,0,0,0,0,0
3287,1988,VIE,0,0,0,0,0
3288,1988,BHU,0,0,0,0,0
3289,1988,MHL,0,0,0,0,0
3290,1988,KIR,0,0,0,0,0
3291,1988,UNK,0,0,0,0,0
3292,1988,TUV,0,0,0,0,0
3293,1988,TGA,0,0,0,0,0
3294,1988,NFL,0,0,0,0,0
3295,1988,KOS,0,0,0,0,0
3296,1988,SSD,0,0,0,0,0
3297,1988,LES,0,0,0,0,0
3298,1988,EOR,0,0,0,0,0
3299,1988,AIN,0,0,0,0,0
3300,1992,CHN,0,16,22,16,54
3301,1992,DEN,0,1,1,4,6
3302,1992,NED,0,2,6,7,15
3303,1992,FIN,0,1,2,2,5
3304,1992,NOR,0,2,4,1,7
3305,1992,ROU,0,4,6,8,18
3306,1992,EST,0,1,0,1,2
3307,1992,FRA,0,8,5,16,29
3308,1992,MAR,0,1,1,1,3
3309,1992,ESP,1,13,7,2,22
3310,1992,EGY,0,0,0,0,0
3311,1992,IRI,0,0,1,2,3
3312,1992,BUL,0,3,7,6,16
3313,1992,ITA,0,6,5,8,19
3314,1992,CHA,0,0,0,0,0
3315,1992,AZE,0,0,0,0,0
3316,1992,SUD,0,0,0,0,0
3317,1992,RUS,0,0,0,0,0
3318,1992,ARG,0,0,0,1,1
3319,1992,CUB,0,14,6,11,31
3320,1992,BLR,0,0,0,0,0
3321,1992,GRE,0,2,0,0,2
3322,1992,CMR,0,0,0,0,0
3323,1992,TUR,0,2,2,2,6
3324,1992,CHI,0,0,0,0,0
3325,1992,MEX,0,0,1,0,1
3326,1992,USA,0,37,34,37,108
3327,1992,URS,0,0,0,0,0
3328,1992,NCA,0,0,0,0,0
3329,1992,HUN,0,11,12,7,30
3330,1992,NGR,0,0,3,1,4
3331,1992,ALG,0,1,0,1,2
3332,1992,KUW,0,0,0,0,0
3333,1992,BRN,0,0,0,0,0
3334,1992,PAK,0,0,0,1,1
3335,1992,IRQ,0,0,0,0,0
3336,1992,LBN,0,0,0,0,0
3337,1992,QAT,0,0,0,1,1
3338,1992,MAS,0,0,0,1,1
3339,1992,GER,0,33,21,28,82
3340,1992,CAN,0,7,4,7,18
3341,1992,IRL,0,1,1,0,2
3342,1992,AUS,0,7,9,11,27
3343,1992,RSA,0,0,2,0,2
3344,1992,ERI,0,0,0,0,0
3345,1992,TAN,0,0,0,0,0
3346,1992,JOR,0,0,0,0,0
3347,1992,TUN,0,0,0,0,0
3348,1992,LBA,0,0,0,0,0
3349,1992,BEL,0,0,1,2,3
3350,1992,DJI,0,0,0,0,0
3351,1992,PLE,0,0,0,0,0
3352,1992,COM,0,0,0,0,0
3353,1992,KAZ,0,0,0,0,0
3354,1992,BRU,0,0,0,0,0
3355,1992,IND,0,0,0,0,0
3356,1992,KSA,0,0,0,0,0
3357,1992,SYR,0,0,0,0,0
3358,1992,MDV,0,0,0,0,0
3359,1992,ETH,0,1,0,2,3
3360,1992,UAE,0,0,0,0,0
3361,1992,YAR,0,0,0,0,0
3362,1992,INA,0,2,2,1,5
3363,1992,PHI,0,0,0,1,1
3364,1992,SGP,0,0,0,0,0
3365,1992,UZB,0,0,0,0,0
3366,1992,KGZ,0,0,0,0,0
3367,1992,TJK,0,0,0,0,0
3368,1992,EUN,0,45,38,29,112
3369,1992,JPN,0,3,8,11,22
3370,1992,CGO,0,0,0,0,0
3371,1992,SUI,0,1,0,0,1
3372,1992,BRA,0,2,1,0,3
3373,1992,GDR,0,0,0,0,0
3374,1992,MGL,0,0,0,2,2
3375,1992,ISR,0,0,1,1,2
3376,1992,URU,0,0,0,0,0
3377,1992,SWE,0,1,7,4,12
3378,1992,SRI,0,0,0,0,0
3379,1992,ARM,0,0,0,0,0
3380,1992,CIV,0,0,0,0,0
3381,1992,KEN,0,2,4,2,8
3382,1992,BEN,0,0,0,0,0
3383,1992,GBR,0,5,3,12,20
3384,1992,GHA,0,0,0,1,1
3385,1992,SOM,0,0,0,0,0
3386,1992,MLI,0,0,0,0,0
3387,1992,AFG,0,0,0,0,0
3388,1992,POL,0,3,6,10,19
3389,1992,CRC,0,0,0,0,0
3390,1992,PAN,0,0,0,0,0
3391,1992,GEO,0,0,0,0,0
3392,1992,SLO,0,0,0,2,2
3393,1992,GUY,0,0,0,0,0
3394,1992,NZL,0,1,4,5,10
3395,1992,POR,0,0,0,0,0
3396,1992,PAR,0,0,0,0,0
3397,1992,ANG,0,0,0,0,0
3398,1992,VEN,0,0,0,0,0
3399,1992,COL,0,0,0,1,1
3400,1992,FRG,0,0,0,0,0
3401,1992,BAN,0,0,0,0,0
3402,1992,PER,0,0,1,0,1
3403,1992,ESA,0,0,0,0,0
3404,1992,PUR,0,0,0,1,1
3405,1992,UGA,0,0,0,0,0
3406,1992,HON,0,0,0,0,0
3407,1992,ECU,0,0,0,0,0
3408,1992,TKM,0,0,0,0,0
3409,1992,MRI,0,0,0,0,0
3410,1992,SEY,0,0,0,0,0
3411,1992,CZE,0,0,0,0,0
3412,1992,LUX,0,0,0,0,0
3413,1992,MTN,0,0,0,0,0
3414,1992,SKN,0,0,0,0,0
3415,1992,TTO,0,0,0,0,0
3416,1992,DOM,0,0,0,0,0
3417,1992,VIN,0,0,0,0,0
3418,1992,JAM,0,0,3,1,4
3419,1992,LBR,0,0,0,0,0
3420,1992,SUR,0,0,0,1,1
3421,1992,NEP,0,0,0,0,0
3422,1992,AUT,0,0,2,0,2
3423,1992,PLW,0,0,0,0,0
3424,1992,LTU,0,1,0,1,2
3425,1992,TOG,0,0,0,0,0
3426,1992,NAM,0,0,2,0,2
3427,1992,AHO,0,0,0,0,0
3428,1992,UKR,0,0,0,0,0
3429,1992,ISL,0,0,0,0,0
3430,1992,ASA,0,0,0,0,0
3431,1992,SAM,0,0,0,0,0
3432,1992,RWA,0,0,0,0,0
3433,1992,CRO,0,0,1,2,3
3434,1992,DMA,0,0,0,0,0
3435,1992,HAI,0,0,0,0,0
3436,1992,MLT,0,0,0,0,0
3437,1992,CYP,0,0,0,0,0
3438,1992,BIZ,0,0,0,0,0
3439,1992,YMD,0,0,0,0,0
3440,1992,THA,0,0,0,1,1
3441,1992,BER,0,0,0,0,0
3442,1992,ANZ,0,0,0,0,0
3443,1992,SCG,0,0,0,0,0
3444,1992,SLE,0,0,0,0,0
3445,1992,PNG,0,0,0,0,0
3446,1992,YEM,0,0,0,0,0
3447,1992,TLS,0,0,0,0,0
3448,1992,OMA,0,0,0,0,0
3449,1992,FIJ,0,0,0,0,0
3450,1992,VAN,0,0,0,0,0
3451,1992,MDA,0,0,0,0,0
3452,1992,BAH,0,0,0,1,1
3453,1992,GUA,0,0,0,0,0
3454,1992,YUG,0,0,0,0,0
3455,1992,LAT,0,0,2,1,3
3456,1992,SRB,0,0,0,0,0
3457,1992,IVB,0,0,0,0,0
3458,1992,MOZ,0,0,0,0,0
3459,1992,ISV,0,0,0,0,0
3460,1992,CAF,0,0,0,0,0
3461,1992,MAD,0,0,0,0,0
3462,1992,BIH,0,0,0,0,0
3463,1992,GUM,0,0,0,0,0
3464,1992,CAY,0,0,0,0,0
3465,1992,SVK,0,0,0,0,0
3466,1992,BAR,0,0,0,0,0
3467,1992,GBS,0,0,0,0,0
3468,1992,COD,0,0,0,0,0
3469,1992,GAB,0,0,0,0,0
3470,1992,SMR,0,0,0,0,0
3471,1992,LAO,0,0,0,0,0
3472,1992,BOT,0,0,0,0,0
3473,1992,ROT,0,0,0,0,0
3474,1992,KOR,0,12,5,12,29
3475,1992,CAM,0,0,0,0,0
3476,1992,PRK,0,4,0,5,9
3477,1992,SOL,0,0,0,0,0
3478,1992,SEN,0,0,0,0,0
3479,1992,CPV,0,0,0,0,0
3480,1992,GEQ,0,0,0,0,0
3481,1992,BOL,0,0,0,0,0
3482,1992,SAA,0,0,0,0,0
3483,1992,ANT,0,0,0,0,0
3484,1992,AND,0,0,0,0,0
3485,1992,ZIM,0,0,0,0,0
3486,1992,GRN,0,0,0,0,0
3487,1992,HKG,0,0,0,0,0
3488,1992,LCA,0,0,0,0,0
3489,1992,FSM,0,0,0,0,0
3490,1992,MYA,0,0,0,0,0
3491,1992,MAW,0,0,0,0,0
3492,1992,ZAM,0,0,0,0,0
3493,1992,TPE,0,0,1,0,1
3494,1992,STP,0,0,0,0,0
3495,1992,MKD,0,0,0,0,0
3496,1992,BOH,0,0,0,0,0
3497,1992,LIE,0,0,0,0,0
3498,1992,MNE,0,0,0,0,0
3499,1992,GAM,0,0,0,0,0
3500,1992,ALB,0,0,0,0,0
3501,1992,WIF,0,0,0,0,0
3502,1992,SWZ,0,0,0,0,0
3503,1992,NBO,0,0,0,0,0
3504,1992,BDI,0,0,0,0,0
3505,1992,ARU,0,0,0,0,0
3506,1992,NRU,0,0,0,0,0
3507,1992,VIE,0,0,0,0,0
3508,1992,BHU,0,0,0,0,0
3509,1992,MHL,0,0,0,0,0
3510,1992,KIR,0,0,0,0,0
3511,1992,UNK,0,0,0,0,0
3512,1992,TUV,0,0,0,0,0
3513,1992,TGA,0,0,0,0,0
3514,1992,NFL,0,0,0,0,0
3515,1992,KOS,0,0,0,0,0
3516,1992,SSD,0,0,0,0,0
3517,1992,LES,0,0,0,0,0
3518,1992,EOR,0,0,0,0,0
3519,1992,AIN,0,0,0,0,0
3520,1996,CHN,0,16,22,12,50
3521,1996,DEN,0,4,1,1,6
3522,1996,NED,0,4,5,10,19
3523,1996,FIN,0,1,2,1,4
3524,1996,NOR,0,2,2,3,7
3525,1996,ROU,0,4,7,9,20
3526,1996,EST,0,0,0,0,0
3527,1996,FRA,0,15,7,15,37
3528,1996,MAR,0,0,0,2,2
3529,1996,ESP,0,5,6,6,17
3530,1996,EGY,0,0,0,0,0
3531,1996,IRI,0,1,1,1,3
3532,1996,BUL,0,3,7,5,15
3533,1996,ITA,0,13,10,12,35
3534,1996,CHA,0,0,0,0,0
3535,1996,AZE,0,0,1,0,1
3536,1996,SUD,0,0,0,0,0
3537,1996,RUS,0,26,21,16,63
3538,1996,ARG,0,0,2,1,3
3539,1996,CUB,0,9,8,8,25
3540,1996,BLR,0,1,6,8,15
3541,1996,GRE,0,4,4,0,8
3542,1996,CMR,0,0,0,0,0
3543,1996,TUR,0,4,1,1,6
3544,1996,CHI,0,0,0,0,0
3545,1996,MEX,0,0,0,1,1
3546,1996,USA,1,44,32,25,101
3547,1996,URS,0,0,0,0,0
3548,1996,NCA,0,0,0,0,0
